countryID,date,numConfirmed,numDeaths,numRecovered
44,2020-03-04,80271.0,2981.0,49955.0
76,2020-03-04,285.0,4.0,12.0
82,2020-03-04,262.0,0.0,16.0
101,2020-03-04,2922.0,92.0,552.0
106,2020-03-04,3089.0,107.0,276.0
147,2020-03-04,38.0,0.0,0.0
167,2020-03-04,5.0,0.0,0.0
199,2020-03-04,222.0,2.0,2.0
205,2020-03-04,90.0,0.0,3.0
224,2020-03-04,153.0,11.0,8.0
20,2020-03-05,50.0,0.0,1.0
29,2020-03-05,4.0,0.0,0.0
38,2020-03-05,37.0,0.0,6.0
44,2020-03-05,80422.0,3013.0,52240.0
76,2020-03-05,377.0,6.0,12.0
82,2020-03-05,482.0,0.0,16.0
101,2020-03-05,3513.0,107.0,739.0
106,2020-03-05,3858.0,148.0,414.0
147,2020-03-05,82.0,0.0,0.0
167,2020-03-05,8.0,0.0,0.0
199,2020-03-05,259.0,3.0,2.0
205,2020-03-05,114.0,1.0,3.0
224,2020-03-05,221.0,12.0,8.0
20,2020-03-06,109.0,0.0,1.0
29,2020-03-06,13.0,0.0,0.0
38,2020-03-06,49.0,0.0,6.0
44,2020-03-06,80573.0,3042.0,53888.0
76,2020-03-06,653.0,9.0,12.0
82,2020-03-06,670.0,0.0,17.0
101,2020-03-06,4747.0,124.0,913.0
106,2020-03-06,4636.0,197.0,523.0
147,2020-03-06,128.0,1.0,0.0
167,2020-03-06,13.0,0.0,0.0
199,2020-03-06,400.0,5.0,2.0
205,2020-03-06,214.0,1.0,3.0
224,2020-03-06,278.0,14.0,8.0
20,2020-03-07,169.0,0.0,1.0
29,2020-03-07,13.0,0.0,0.0
38,2020-03-07,54.0,0.0,8.0
44,2020-03-07,80652.0,3070.0,55478.0
76,2020-03-07,949.0,11.0,12.0
82,2020-03-07,799.0,0.0,18.0
101,2020-03-07,5823.0,145.0,1669.0
106,2020-03-07,5883.0,233.0,589.0
147,2020-03-07,188.0,1.0,0.0
167,2020-03-07,20.0,0.0,0.0
199,2020-03-07,500.0,10.0,30.0
205,2020-03-07,268.0,1.0,3.0
224,2020-03-07,417.0,17.0,8.0
20,2020-03-08,200.0,0.0,1.0
29,2020-03-08,20.0,0.0,0.0
38,2020-03-08,64.0,0.0,8.0
44,2020-03-08,80699.0,3097.0,57320.0
76,2020-03-08,1126.0,19.0,12.0
